source_application,source_record_key,source_row,source_occurrence_side,source_tax_code,source_tax_rate_lexical,source_tax_inclusion_mode,mapping_rule_id,output_tax_type,output_tax_category,output_tax_rate_ratio,output_transaction_classification,restoration_status,trace_sha256
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""132""]",2499,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,668CE83A206585998CEA5BB2B50F0C2F2415DC23AE097BB4BA183B95173FD452
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""133""]",2500,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,97280B9670854255F563B48E6705A0C918AC8E9657D7E919FED69FFE840D8706
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""133""]",2500,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1FD3A7CBCD29283FA3DAD0C341CEC0F74D865D830543195106B0737EE60DD07C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""134""]",2501,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,62DCA7A59A6E32D857AC09F670A83FBA5E1180EF90340CBD496D10F0F0D7C32C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""134""]",2501,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,9C600D544B507BD6346782C9CE52D8035F6F89D2D57B8C84029D163EA84E9040
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""135""]",2502,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,26BD6682BFDD2D012DC5EE41B7CD58F6E70AC09A74A3F25B3C38F4F2B958F965
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""135""]",2502,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1A81DAF9AF5F2DA199E4EF99A934B87EAE261BF0765FB5EB6DE91141204F0608
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""136""]",2503,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,3C0829CCCC83862A8F58271ECAF6AF395F30D55D3DDF28B585116293B2455DEB
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""136""]",2503,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,88DD72430B8526DD11F0A76518CECD2E7DF74A93B218F1D691107C273536ED29
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""137""]",2504,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,72C69497423FB75343EEF67C8D90A01F8624230DE4E8063905579FD6C5C0B7AC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""137""]",2504,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1DED9AF0E4228F6BCC429E1ACCE19190A2276395CA28A7DE049F558EB8562503
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""138""]",2505,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FB9581C8E0584F487BE84E9BD46EAE115C9255FD0C455F00EA3A70A5CA71CA6E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""138""]",2505,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,3D4B6361C339C40A50C044309F22450B6F965B420AC172389797BE3EEBD56DED
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""139""]",2506,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,70997DCFB036A2634D9642E51A9FCD6B7433DF5592893CB866240AE3B461B2E4
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""139""]",2506,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,506FA553A758BAC3DF01088E76C2C58C497F82A294F3EDFFA481C965F6DE50AD
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""140""]",2507,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,55EF5E1CE7A4080015818666FD3DBDDBD6426CBDDF58A61A6874FC28AD322549
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""140""]",2507,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,43A69266FABA4509029DD2F5FF58511BEFA7716F3143823E5F8CE376C5A2FD26
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""141""]",2508,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FD803A9B73456A90B453E27D0F9EBC48A4EB4ED72899AE11E0B9C8D67A6AD360
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""141""]",2508,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,EEE743AE7680588E555B8CD33C17A16DA05A7D07FBE782AD05F6FC8E5F27513A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""142""]",2509,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,361675599CD4EB27A8A1306957A794623F77B4754C641BBDFE6F8BFB263BB6C5
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""142""]",2509,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F1824931E149B2E66EE055224A53EA1125198C9A131C2DEB6903DE32073F80C0
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2510,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,71E0088769221A2F186A47401385E17817D2FC97E9A3A892E4EA68880AABFB98
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2510,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,C2C536C0004A292323250F60E8B4ACBED25A2486DA98D6E4FAECCEE3E5061554
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2511,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B2C290ADC225E961592ECE0CA7EC76450BEBFBD8B0D6C26B0157EC94F41C54D4
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2511,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1B9CB0BC65225FB944E604269D15D5EB92FDA60832583E8004F55B7E68AD6EAC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2512,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FF380E915813E8F94AEC314B1FE704CBBF67672AA8AA7B60188B2FD3CB8FD7AC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""143""]",2512,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,BD085977514085F88548F85D98F33DAE9C8E2A1304BB4C25B739A97B93937493
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""145""]",2513,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,6F3040B4937E02938ACEECDC8847EF0D59CB1444E1E0393D2297B0596E702A7B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""145""]",2513,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,F94A06B12824D365C2C3659544B7FC7D44408982C3CE234AF46F93DF4500AC4F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""148""]",2514,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,5E3D665551DB8EA29D9C67E67B09BE2985999FFA3A0EA274FC2F913A04773E43
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""148""]",2514,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,EE98D672EFACF5F39FB3401CB0DAEDE00170A81A289F35CD419590D04EF32278
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""149""]",2515,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,032784BC1837809E19DE09C87F88D895BF4B721EB05D4B869E184E3CF015C6D8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""149""]",2515,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7DAF068316F4032DAA7C8E50B79DE5B84D8CF7B4FC7C02B395E62A8ED27BBBDA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""149""]",2516,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,99A5E8E438B30E17A485D1A53DBD11AF12234CD36AEDF1477145E50F19BEBDB5
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""149""]",2516,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,86D5FFF6CC5B6B36723AECAD5952747A0FFF60503CE455646319CE7355078496
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""150""]",2517,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FE0583EFEA3C8ECD2D68063B0B51417A140090B793D0BEDC1DE6D58D889DC338
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""150""]",2517,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,CC006E1EE10E11A804481DBC1A67CA94DD01EEF7E254BC9D5986E00D97FDD36E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""150""]",2518,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,62CB52723EDFEABCCDCF197F62428501CA15527E685D2A43C769F40BB69B7CD3
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""150""]",2518,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,022A8FE6055F29507A778438B10010020C7AFBE37B9F5EDE5E982CF55816EDDE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""156""]",2519,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7C80E8239CBFD2814120143F1D2F535437E86A2BC884F7429C9F8C2CE4C2EF73
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""156""]",2519,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,081EDCDFEF26A5AE99E6D6F427C3A81C5383F18210C664E00C755D6C745A9E3D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""158""]",2520,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,6B702B3DF5C1687242062628507CE46318737A08627B4A0528EF91D20FD976FE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""158""]",2520,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,3D42B1F8FCBDE6FDCD4C52E608F61DDD899F691EBD51952C1E792FC0F0087EA3
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2402,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,2677CE4FD79C5076EFA5DD47A2C09D641D8ED734EB5477039B656744EDAABD6B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2402,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,188F01B8743953C10B4C4FBBABB500B512946B39FE5A0FE4CDED1B81E4D9071B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2403,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,620A27A619C005E300BD5CB6A8A366310FCFA5AE20DC4DA05FC23E1D116EFB02
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2403,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,6729FFEA8592904E12DE7028C1D90F39AAD3EAD667EE1BB2DEDFBBF3FFB0AE3F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2404,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,057191DB6E6402A701DE4276B086D5A100A22FBDEB16EC4C09165B9FB0F4CAD9
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""27""]",2404,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,40FD7923DA31B675D5A784F665FF14D190556AEA0036C362739D1BE95096141E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""36""]",2405,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,929549863DF5555713DD1CB847D175A898145D47B11B09395C0BCDE71A69CCFE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""36""]",2405,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,47B1C1A2A5339521D219AC6BD725731438AA6163B6860F4715F7DD4E3772728A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""36""]",2406,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4693F07274682C3F7AFBE45A411FE00068022A12D20A151674A9D862667F6B36
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""36""]",2406,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,893C8642A0BB04C6B096622CD5275EB4F2E73E78C5EAF7E3D09F5E89D207C582
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""40""]",2407,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,A9A0A53606A440A427A0CF8E950A77389D048EE9723FB2BEC6B6A12081CC0593
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""40""]",2407,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,60A4A713AB41D0780A8687651101424927A6E2A36C286FB442BDAB64070BD3D6
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""49""]",2408,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,34EDD2985422A81D1BEB157F340AFBEC3E2C91739E27766EC4C6E88922381561
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""49""]",2408,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,244FE964BFA71B2217214567D6DC7A5818ECA64AC82F49377EB942E46D610AFE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""49""]",2409,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,EB2BF0848B5ECD1D7C4CA744D4FA0C356D5FD701A948D7D1887B9BA22E137EE3
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""49""]",2409,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,E728F3A0C2E189D32D7569AF09ABA8AFA1084317DE81F31005256B076B2A55A1
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""5""]",2401,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B41C3961E5CE881A81E48BD129B66C46A89BE77586788E6E538B54DB86C260D0
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""5""]",2401,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,5D85787B0ED5EBCDEC87878F0416B6558CE41739C7B7DF1A67282E9A644FC925
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""63""]",2410,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,55FF3FCA86CF29269C7759A80EAEBF44C22CC158EAB0FA4765A8A922206DE555
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""63""]",2410,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,4C3B41E01C42DBAFA479E2F401C10FD04E8432015135CF6D45C09A3DBBC5136F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""67""]",2411,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,0666015D943B02E6B0B0E132E3D96F702485AC7DD95FE35E871CF63061E3EF2C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""67""]",2411,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1F957BD68EA817ECA2D5BF6754061AFB854E3A6C659333A448137C14BC1EA480
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2412,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F1072DC4A8CF47F6F1D8078AC833771EEFA151722307F15C24ACD65BE3CBCC25
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2412,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,15CBEE655BEE8F4B9A860F22AC0677D1668B616C4E22F43A5106C5BE853BE5B6
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2413,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,BE5B43976CC552ADDE7F7E6EB92E529A9F69DAFC6BBB003C19334C25E320C48E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2413,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,BAE81ED32750D9E29BC4EC1F4785691FC6C7E6B609A6AD1E5808F549DE8CEA92
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2414,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,ED6CB17F350EE7B98235FE1A172204957E0CE25827995236550CBDD3381FA2D7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2414,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,BAD88DE8FAB76E99FD2D0416AF3EE590C20FA64E7DE4AA4040A76E906651E08F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2415,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,964749D7DCAB85EEB36DFEAB8277A7F9F21587D3E3BBCB0531884C3EE0D2BA40
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""70""]",2415,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,33F163A44359BBDAD1FD7E088B5EB0F58D2B9C22280896EF87FC33866D4E0C32
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2416,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,A8B00E44061C3D7EC481AD8DAE39784C3E9120996E5DBFA7716313BB36DADF85
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2416,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4BB32F44EA4231E64A6B3E53AB045DF38E155448A25423206220EBA3420C1559
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2417,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E17C9B72B6717B30BD9216D6177171684DBE467BF32761BFE278FA09FAA4CC29
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2417,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,F885BA4DBF374E46D1FD524890BE22957113D06CFDA90B4F14136EC59CB827A0
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2418,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E225A4816F37EBA9682198EB09777A2A08E08E84AB350DEF44C069299CD44582
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2418,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,072BBC7F814BA40BC88096418DB495E77A5AAB5A9BB416FB9743DE2B819E3CD4
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2419,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,77F410C2AB62F5C7C52E334CF46620B1719D8504B60D9C6BAD4A15582ED9A4EC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2419,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,5DFF6DB8B1A296795B17D3FA9FAB5017F0739C3F42EDD1C17B9800636645D7E2
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2420,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,EE8BDE7C6D93776AE4692A98A5B15AA937690114C351272446D33D937C31E04C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2420,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,B9C19314CEA1D6EFA7ED25CE0F9BE4D56A828B436A9A290348F1787C35C1AED5
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2421,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,CE0822A5CF776D07F4084A6B3033499A4FB11BDC84076FE4F9C572F9E3DEBB84
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2421,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,FE3CD74B5E9B5C665243A0C43AE3507D5803EB8796F9D09C9EE9020AD1BDCDE4
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2422,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1F5B4C895D792C7430C7DE3996FEFB585FDAC622F8FC07FD511DAA96CE0C01C2
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2422,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,6E914B61380B847C984E2D1DF32FC2240823DC02761DC42FCC9DAEF649806D4F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2423,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,57391081227CF970F658F31B47E648B04969A7EEEE8980F385116B1613249C34
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""75""]",2423,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,B14B66161635DB10C6C69A869B66C4FA6A512652250DBF716A5B53DE1C35330C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""76""]",2424,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,9EF2BCFD6620B535CE5310FDC9AB7BA640F5B92C121C0729CB3BA351FB24FDFA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""76""]",2424,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,E84E41B450DDCD232DCEC2755CE9CB5C65405ADBB5DD88519B4C4BF611182974
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""77""]",2425,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,CD04FCA6B7793A78E8C300A570C081BE06CAADBD306CECDE59AA8295F5CAC261
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""77""]",2425,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,5361726AA3290944A2AA5A7B9A9FFC07F7FE510E6F84E135DB3EF4C7A1DBD841
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""77""]",2426,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,13B07ED2684FC62E265E5118D9737B6E4C4DA54203589A2804B303A789446B7B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""77""]",2426,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,7B7517D0DB5AAE14BC256F07FBC95002C037EF60352C697A17CA4753DE6D483E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2427,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7E157488872D8E65806D402C981C53C458E50FF98A12B5C1B226DDB7E2837710
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2427,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1A777AD1785329002E577249E1D33EFD33D74F4B2EE5EDA72C8FFC8A6B547AD8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2428,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,0DC77F28F2882258E28F13671D6A2F220DB75617496D16C27EF63387B4580B90
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2428,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,83517D556274DB24E0C867CD4C793A93414507726DDE1EF165FA156200A3190C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2429,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,42806D55B6A8AF303C1F6D031872A4722B9DFB94AFE416E8E3DFB51871F6BAC1
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2429,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7150945F1DA91EC7FA69825FACA7DAE243617BE5CBC907BF660A5A9C2707FBD8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2430,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E1BC482BA08E971BA658F4CB7DEF13823F31616A1F2DDFA7A597941E601EE2FE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2430,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,D746EC5C316B3C524ADB75D7F950D9EEC932F85ED5962F53A5E7B9811342FC5D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2431,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,D5D4BF297F31726E2790596544E72966090E8F51BCEF0448BDC3F28831C6878B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""79""]",2431,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E3F75BECD7278428CE87C002D2860B699CC66D4749CC5D04A285531B1D9B84CE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""87""]",2432,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,0D959FEE6B4502FB6F127A37C9DDCAA9931E474C3EBA465F9EA22C8A9C4AFBCE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""87""]",2432,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,DC2F987AB537DEC2D7300E5D823B40739293900BC0D22FCA4FC42A08AB17212C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""90""]",2433,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,0A2DE30359399DCADA0AA903DED8B22DFE023055B473F5D35FA91D5F8696FC86
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210930"",""90""]",2433,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,92E5DB1C7D07EE53DDEC16FD01790D8B6407BF1ABBEE1D4167FC1F4B8B2D4B62
