source_application,source_record_key,source_row,source_occurrence_side,source_tax_code,source_tax_rate_lexical,source_tax_inclusion_mode,mapping_rule_id,output_tax_type,output_tax_category,output_tax_rate_ratio,output_transaction_classification,restoration_status,trace_sha256
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211108"",""44""]",2962,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,F87A6ED1548F17DC40838D7237F6BD710B552C65C4F9A5B32DEA701C75A09D20
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211108"",""78""]",2963,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,2FAD9B86B219212071EA8C7F4F334F99FFF571538799B2C40DD1D1DFB1586BDA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211108"",""78""]",2963,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,38F9D649BAD2DA90D9D3BF5D8FBF77C1441282BA56F0C8DB39EC18C411DF0853
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""139""]",2966,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7227DE62E5B2D2DDE8FA041765DA8ED61D106B3D12B4C2C9D79123F28E91F5F8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""139""]",2966,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,8299DA2EBD581A47C4BEE77FF1F0E878B1E45CF3C62069DACEA7E9AD82020BC4
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""144""]",2967,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,CDF94A5EC1C1CE958CEACCB022768A7EC19DAC20E25CB9ADBD96303F2EEE4072
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""144""]",2967,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,7B99C3E31D556243A12595CD362D89EF7B56FE4A5A726F542F57EE8246271415
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""144""]",2968,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,07275D5847814190AC1907F7888A3EDFB50347D62781E2698789C74DCDE83FDA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""144""]",2969,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,98CD624F087C2001060AEADEB2109864D1E679A3276E5A97432CC3D8B18222A5
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""151""]",2970,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1D3B639CE67B0BE5D3ECD8230DE3A8548CD7847034C8A47C3C30DD064D0940A1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""151""]",2970,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B7C0A65533ACC8775D91B3CB93000F9C8757651C582EA5FCABFB7B4823177333
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""151""]",2971,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B1421E8894D6A4F0893C87788FE2F2E9B2E8CF31B9ABC6BC829CA8977DCA7BD4
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""7""]",2964,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,4DA28ED1F76E229955F04333F4BB6B19B3D2D560E252C5CE94CE8C274A21BAA9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""7""]",2964,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,A1AF8D4AD90043D5D08D4142A69E487738458A8EE37472471F633D8A84730D1F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""85""]",2965,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C7C9B5885C112A31884EAEE30DA6F79C22B77051BF4CE027A4FEDA07148F5664
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211109"",""85""]",2965,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,FB7439FAB74E77F2F8028B4A0F1458089239B88F62A22B73A50A5C272AAC2AFE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""129""]",2989,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,2B4DCBBA95E5619F34DFB7AFA15ADEAD1FC00CEB4DCC3DAC68E6C76AB2838915
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""129""]",2989,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B1144FDD6A0B6B46879D0612A7A672D26E1B8A1D448C7AF0DC5D7C2CC5999013
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""136""]",2990,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,134D6BFDF805D7C301C1E8C46D09F54405E2CD01C6018532B3179AD8799949CB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""136""]",2990,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,87CD1947DD37C6E39FB5CBB53D97E5AFC87460F2E3EADDDBCE3B2EB2582E2B13
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""141""]",2991,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,271772434E2E96F36D2ACFEBCBEC0AA6E5F5844973DBE72BDB28D366ABD577AA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""141""]",2991,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B1CF0EAE93A403FEA8EB0C6B491E51A65D2E92A4AD109AE2CC35AAA85D83BA45
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""147""]",2992,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A8FC520550CEC76F121E24390F22A160EAE3F8DFFED8D2FA24809818ED9F1E15
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""147""]",2992,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,71732D427DEB425563EDC283B015B67F1EFE122E49643470CCD1D150280B3EB6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""156""]",2993,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,51822BE6CB0683DD0AC4EA64318E81B6F9C86A7B6E83DEFDE9B948C5DF6E774F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""156""]",2993,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,DE99BCFABD5CA87EFE8CCCEF6BA1B2037085B1C5B19D8B323EB49FF8DD64F588
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""162""]",2994,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,2BEC27D393DDDEEBF96E322BC3A9F81A4C7BD342B9C3ACEEDF4768BA0FDFDFCB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""162""]",2994,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,F177974F0FDCD43074D8703E696836D21148C2A56D51F29FDC801CCAFB7B6C87
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""167""]",2995,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,F86DFE32A4626701D65F535F9365B221279A1725060A09C9786C2422FF2FA582
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""167""]",2995,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3E14ABD2910B20AC258FABA5822C9F0A9B686FA4346070BABEC8B91F9BDFDAC6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""167""]",2996,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,F02FCE8EB48C103D315287A3EF0E076969DEEF0EA134DA4B017F0010811FB9F8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""167""]",2996,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,26B02E55F9C58A7AE6309D312C736D22DA0F593E95DAC990943DD6DDAFA274FF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""168""]",2997,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,09A46086B84503923B9A233B92A7B205900DFDE2605C21C04B5978289D3CE22C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""168""]",2997,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,9A8E7050C1B0B200F5A2706F97B1E18E874CAD188274ED5991F23437C12AC6F2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""168""]",2998,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,D53563A35824C98ED17A434AAD5457C4379C9ADBE9F7F3612425176C64A1C80B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""33""]",2972,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,61D11B757BAEA21AE2C7570146AA178B11B9ECC08B3B67BDE9A7EFC087DA566B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""33""]",2972,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CE46F33DE53B78AA99BCA73A9D13B024000DE679F5C8CD72C04A7AB7AAC384EB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""33""]",2973,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C509EB3EEA5720AFB63C45C75AA9745FBDF827456C6DFE5C09D3BD45CFFF3628
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""33""]",2973,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,C4F4335B35A4B9B8F0B008D93F74D1EDB9C96759796D3DE2119A396CEFD3E436
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""60""]",2974,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,0929D546E13D0771E7D8A192DF19BC9AA1CB6E29C52E141D368FCC8B8409CFA0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""60""]",2974,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,FD7A5833F582F20BE8CBDD98F882EBB375EA5D1F8B0D52A8868CB9E9E1288078
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""63""]",2975,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,0DB2E74B1104B7866C07331ED4604FD8C85D9A1C7BE3CA437F31A050B274D7E0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""63""]",2975,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,D1CC2881D0335ADF9E83FA94B1FA9DB3BFD3B8E2B6CCEB33B4142AA65A512234
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""63""]",2976,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,123214CC8C7166FA0BE33DA65219391A1E9BD4892A43919D99824D651D74C301
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""65""]",2977,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7ADECF01B5ED830EC3098B3D2109BAE2156BFE5ACB9630762BFB4AF338939E06
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""65""]",2977,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,836D37BBFB8B6FAA0D33665EC0DF974B9B292003D9802BC72DCEF6F498386708
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""66""]",2978,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,0B32DC038F3BF28428293B5EDB2BCF9D914194631A930BCAABE287641FE7E1B9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""66""]",2978,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,15C0A285A034325498EC6401C4CBFB9B0DC91778E4A76143A656CBE875E83F7B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""66""]",2979,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B02CBA9AF457EEC810E07CB123CBCE0BD1599CBFD1495E385CF513BCAC2AEE1B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""87""]",2980,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A32C9BE6DF92D676BC1B24A93533463F089C532EA16866B47A4F0DFF5A34361F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""87""]",2980,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,13B446FCB7A1393B35CBFC8DDACFFA4F6913E738094F377F0A6F6F138E651C22
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""88""]",2981,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,8542C897F238E7634A512AEFDBF4BB87F7DF63211748A3FB8DA2649A953F30AC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""88""]",2981,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,7E2FD897F726E7BD9FC0EDC2FB3FC574B706DCE859BE1AAF19CAC5B442D0FC3E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""88""]",2982,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,DCC73F0D1CDFA40C8CFF1851BECC9BF6DB5F2FB80E88AC9568016A20A0B6B69D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""88""]",2982,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,C12DD62F6B8909DE6145CE55C2A306FAFA4D3232A85FDBE58678CF7F706B9A49
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""89""]",2983,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,B26B6DB8F570E74695C612EE57A64569ABDCA9BFE127C1EE2E52791B1495E1D6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""89""]",2983,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,CEC49A1C636524D759FFC98AEE7907440E76072279EF954DBC3E77DC43D481B8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""89""]",2984,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,DCA40A827CD2C18B3C287A5413F2C672951A56530B1DFF46498740231C49203A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""89""]",2984,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,67E85BC6CCDFF02533679C761C696E3E26F83BBE2A4CB016C3892FC6AE95ADAD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""90""]",2985,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,369C9F37D1B74F38D3F1E41F510A57A6183DC8A322615CAB85ECD47542DEFEA9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""90""]",2985,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,52A2CB28CD3F8B25F5A0FF61729A270B90ED2C9CDCBA3816D39ABA0E9D755A58
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""91""]",2986,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,97C7B82E42D8D5D263CEFE3B622D0B8285BBDF40348A8549ACEB796CF09E0645
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""91""]",2986,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,A1A7729410EF18E42910A0343EBD0D316086A0EAE3FECF73031D4B7CA6D4F028
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""92""]",2987,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,CC8648622EFF66053F902ACCC9C03A6EF17B9DCB3E25461A9033636F3C5D3350
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""92""]",2987,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,9F5A49CAC82C6FADF0FC0295550A2F14F21BB5D5134EA8F574AFDC64A59840E2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""94""]",2988,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,BE96C16318E09DBB687D82C85FA136BEAF2E1606545A45F71C40902ADE56CEBA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211110"",""94""]",2988,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,8BDF21A94C7D795F973BE30DDDD88C4D254340A7DCBB331800CCBC3C35C94C92
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""103""]",3004,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,BB4D2DF0E8BECA4E8D45F3E6D0FF26E99A6B394382841F0B67931703E8FB6556
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""103""]",3004,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,147415579D494F8A88E3C3DBD068036BCABB99C3CB208CB7E386909939AE55E9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""112""]",3005,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,3D8C02C65024EE1C322A1CE1091920C2554FE345EF60B0102929741E723ECDBF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""112""]",3005,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,912F2C8993CF4477DB8EEE9044D764ABB3F5D1B1B92F1BF0B98B7460DE0D5200
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""152""]",3006,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7E91EE1C4990ED2E86A773ACBE5E44D0DE80B6ECD0F1BFB22341A6DAF6ED5289
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""152""]",3006,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,37B79058A706186DC5D9E6F6FD289D495FBFE7A0A8F2757184ADAB99C9362CD6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""46""]",2999,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7418FC4A7896FE851D7D172433F7CEAA067E9D9A40ECD0CFD9957D938FC74AA1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""46""]",2999,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,740EFAFE261C1AD9EFB13CEC04EBC32C46EBEF172CBF7BE590CA018B92E585EF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""46""]",3000,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CB5DD78720CB53858E008ABE21EDBCDA86F1BB108F5062DBDFFAC1DA30EE5B20
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""46""]",3001,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3F949B7A739D6AC34FCAF121863B261C561F8BE6136430279ACB33D1880BD634
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""70""]",3002,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,9FA9C5782A2C202DBCC58F038660F6681CA5E4A637BE2EBB8A9B982130EB3C71
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""70""]",3002,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,D252DE8F797C019D485B17CF9C95E509B683CBC4A53A2CE5F90088476D3BDA9F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211111"",""70""]",3003,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E5BD039DF1E4C0FACA2B90F7F54F0C910F6AF398F5E90E0C2F926A93911DDB4B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""73""]",3007,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,E71B40CE4E7349CC2004FA9FED57613C90EDC1E036776180F3FAAFE296B27580
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""73""]",3007,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,75E2335FD2F7A251239CE91B34A6A4F54445A6A16C81D2E8035E060DD0A28897
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""74""]",3008,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1E18CEAA0769F51AE015264FFAA078831E4E48647A738506E82271486506A3AF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""74""]",3008,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B5156D2C6BCF26C58DA23142125F0C8A1ABD21F7700FDBCECCD4A632B354821E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""79""]",3009,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,678D85BEAC617F52D03E5027F0BC089FEF619492335AA226BA8CFFA6EC40261C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211112"",""79""]",3009,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,6139D61A14B6BEDDEAE8F6818BCF286771FE32FFC445CE72CE1CD76AEE59A6E1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3011,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,6FB266071A0B538A21C090CA92AE5C4CFDA756487D54C190AE73AA4AA4AC2123
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3011,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,03AD2D063CF9B65A281F91ABBC8162DC0022CE2036D9C0CBB2ACD7445FAFB553
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3012,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,0B127C7B744E86983A9CB8DAA2051073E1B00B9CF794523BA3F8DCF965CAAE73
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3013,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,71D13604CD172CFEA63BC54655AA19CC186D3B41DA3A7EBABF8494A4CEEAC24A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3014,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,9E96EC34221426D4CB6D01E0FE4F5E08DA2B75AC60AA3759EA7F6149BB1A505A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""142""]",3015,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,7A1EC446E45CC1E119AD959D2ECCA6BD2D399B997262343F35DB256A312389C3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""158""]",3016,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,58A743B6F33AE3C8D91DD53E709DD25B1C51EF6483E8B5D7880120C79DB0C0B8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""158""]",3016,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3E82084678BC39061FC0CF2D9B002AB98C678F6F8693194DA6D68A6EE37AD140
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""17""]",3010,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,078412E4CC88A8CFF2E173904FA6F8AE508B0392223899CFD6A6E0D9D5B3B584
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211113"",""17""]",3010,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,ADB4D31CE541A34DB8630BC10F4E73F3D05A8054254150BA6CBAB8E116CCBAB3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""161""]",3021,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,E859FCBE1FDC2BB641E573E0C7876BDCB7C2C875A26379072E9DA04B5914C39E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""161""]",3021,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,773A1788FA06E7FDCE2E43875F8EF8FDFECBFA814AF600213FC1C1CAB0148897
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""23""]",3017,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C54EC2F8FEE0EA1E7FEDA1797987C8284E6FA0BC388A44C22ACC4B162A150CAE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""23""]",3017,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,8E2D1C3B4EFA3E2918E0D35459BD8CBF292E392F3F8BE7CDEF794CAD8B2C8D05
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""23""]",3018,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,6051121AC94230EA06B3A58C0909BC68DC253BD3AFFCD44F413BCB79D1D1FB1B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""23""]",3019,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,7D443E44DBF599E16530F8D0B775EBF649DC78242610B227E26A0291B3C3DFF4
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""51""]",3020,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C24DD7DF53BB43DCD370AC081CB9B9C449140CD77C97807FE56F416B389F3C06
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211114"",""51""]",3020,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,42CF34D52F779E6B18E66F8915FC66A3F6B3909116B6C100A88FC2894E7EDE5A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""100""]",3042,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,B35D8BBA2E8DC6BD8A47F6D551ADF0CC36435273237FF51BCF010DB232E9CCB9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""100""]",3042,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,3EC1DEAFB089CF2C07AA18115E10C0C8497036CA6EA9C8F3C9EE319C73759D88
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""11""]",3022,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,5FAA1D60CF5678506E59DE9046F1080F161ED15A6FF97A07AC8F115CA995447E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""11""]",3022,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,DACFEE9852D1EBEE7C98AA15588C648A3408C0BD6D7EB5D56F4F74279D0F9C84
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""117""]",3043,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,39BD00CC79AB7E8DF5BB797CCC80E9E4484BE3439069151C90321CA409B31914
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20211115"",""117""]",3043,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,DA7F0A1D0FE7ACB62303B1E01E2F73FDE8C3E764B0BE06C2DE404C12BD47B48B
